ID,Date,Attack,Target Class,Attack Class,Country,Initial Access
17660,21/02/2024,Spam,Individual,Cyber Warfare,UA,N/A
17661,21/02/2024,Targeted Attack,"Public admin and defence, social security",Cyber Espionage,UA EU,N/A
17662,21/02/2024,Malware,Multiple Industries,Cyber Crime,VN,N/A
17663,21/02/2024,Targeted Attack,"Public admin and defence, social security",Cyber Espionage,RU,N/A
17664,21/02/2024,Account Takeover,Information and communication,Cyber Crime,N/A,N/A
17665,21/02/2024,Misconfiguration,Multiple Industries,Cyber Crime,>1,N/A
17666,21/02/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17667,21/02/2024,Malware,Fintech,Cyber Crime,>1,N/A
17668,21/02/2024,Account Takeover,Human health and social work,Cyber Crime,US,N/A
17669,22/02/2024,CVE-2024-1709 Vulnerability,Unknown,N/A,US,N/A
17670,22/02/2024,Ransomware,Multiple Industries,Cyber Crime,>1,N/A
17671,22/02/2024,Account Takeover,Transportation and storage,Cyber Crime,US,N/A
17672,22/02/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17673,22/02/2024,Unknown,"Professional, scientific and technical",Cyber Crime,CN,N/A
17674,22/02/2024,Multiple vulnerabilities including CVE-2021-44228 and CVE-2022-26134,Multiple Industries,Cyber Crime,>1,N/A
17675,22/02/2024,Coordinated Inauthentic Behavior,Individual,Cyber Warfare,DE FR IL US,N/A
17676,22/02/2024,Ransomware,Multiple Industries,Cyber Crime,>1,N/A
17677,22/02/2024,Malware,"Electricity, gas steam, air conditioning",Cyber Crime,>1,N/A
17678,22/02/2024,Ransomware,Accommodation and food service,Cyber Crime,US,N/A
17679,23/02/2024,Unknown,"Public admin and defence, social security",Cyber Crime,N/A,N/A
17680,23/02/2024,Ransomware,Manufacturing,Cyber Crime,DE,N/A
17681,23/02/2024,CVE-2024-1071 Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
17682,23/02/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17683,23/02/2024,Account Takeover,Finance and insurance,Cyber Crime,US,N/A
17684,23/02/2024,Vulnerability,Transportation and storage,Cyber Crime,US,N/A
17685,23/02/2024,Ransomware,"Public admin and defence, social security",Cyber Crime,MW,N/A
17686,23/02/2024,Ransomware,"Professional, scientific and technical",Cyber Crime,US,N/A
17687,23/02/2024,Targeted Attack,Multiple Industries,Cyber Espionage,KR,N/A
17688,25/02/2024,Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
17689,26/02/2024,Malvertising,Multiple Industries,Cyber Crime,>1,N/A
17690,26/02/2024,>1 (Password-Spray/Brute-Force/Dormant Accounts),Multiple Industries,Cyber Espionage,>1,N/A
17691,26/02/2024,Malware,Unknown,Cyber Espionage,UA,N/A
17692,26/02/2024,Ransomware,Human health and social work,Cyber Crime,DE,N/A
17693,26/02/2024,Account Takeover,Multiple Industries,Cyber Crime,>1,N/A
17694,26/02/2024,Ransomware,Finance and insurance,Cyber Crime,US,N/A
17695,26/02/2024,Ransomware,Administration and support service,Cyber Crime,CH,N/A
17696,26/02/2024,Targeted Attack,Multiple Industries,Cyber Espionage,TW,N/A
17697,26/02/2024,Malware,Accommodation and food service,Cyber Crime,>1,N/A
17698,26/02/2024,Malware,Multiple Industries,Cyber Crime,KR,N/A
17699,26/02/2024,Account Takeover,Fintech,Cyber Crime,>1,N/A
17700,27/02/2024,Malicious Script Injection,Fintech,Cyber Crime,>1,N/A
17701,27/02/2024,Misconfiguration,Multiple Industries,Cyber Espionage,>1,N/A
17702,27/02/2024,CVE-2024-1708 and CVE-2024-1709 Vulnerabilities,Multiple Industries,Cyber Crime,>1,N/A
17703,27/02/2024,Ransomware,Human health and social work,Cyber Crime,US,N/A
17704,27/02/2024,Unknown,Manufacturing,Cyber Crime,US,N/A
17705,27/02/2024,Malicious AI ML Models,Multiple Industries,Cyber Crime,>1,N/A
17706,27/02/2024,Malware,Information and communication,Cyber Espionage,>1,N/A
17707,27/02/2024,Malware,Individual,Cyber Crime,MX,N/A
17708,27/02/2024,Targeted Attack,"Professional, scientific and technical",Cyber Espionage,IL UAE,N/A
17709,27/02/2024,Targeted Attack,"Public admin and defence, social security",Cyber Espionage,EU,N/A
17710,27/02/2024,Unknown,Education,Cyber Crime,DE,N/A
17711,27/02/2024,Ransomware,"Public admin and defence, social security",Cyber Crime,IE,N/A
17712,27/02/2024,Ransomware,Unknown,Cyber Crime,N/A,N/A
17713,27/02/2024,Coordinated Inauthentic Behavior,"Public admin and defence, social security",Cyber Warfare,UA,N/A
17714,27/02/2024,CVE-2024-21893 Vulnerability,Multiple Industries,Cyber Espionage,>1,N/A
17715,27/02/2024,Business Email Compromise,Wholesale and retail,Cyber Crime,HU,N/A
17716,27/02/2024,Ransomware,"Public admin and defence, social security",Cyber Crime,SE,N/A
17717,27/02/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17718,28/02/2024,Scam,Individual,Cyber Crime,>1,N/A
17719,28/02/2024,Malware,Multiple Industries,Cyber Crime,JP,N/A
17720,28/02/2024,CVE-2024-21338 Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
17721,28/02/2024,Ransomware,Multiple Industries,Cyber Crime,>1,N/A
17722,28/02/2024,Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
17723,28/02/2024,Unknown,"Professional, scientific and technical",Cyber Crime,US,N/A
17724,28/02/2024,Malware,Finance and insurance,Cyber Crime,IN,N/A
17725,28/02/2024,Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
17726,28/02/2024,Malware,Fintech,Cyber Crime,>1,N/A
17727,28/02/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17728,28/02/2024,Targeted Attack,Multiple Industries,Cyber Espionage,>1,N/A
17729,29/02/2024,Unknown,"Professional, scientific and technical",Cyber Crime,HK,N/A
17730,29/02/2024,Account Takeover,Fintech,Cyber Crime,>1,N/A
17731,29/02/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17732,29/02/2024,Unknown,Accommodation and food service,Cyber Crime,US,N/A
17733,29/02/2024,CVE-2023-29360 Vulnerability,Unknown,N/A,US,N/A
17734,29/02/2024,"CVE-2023-46805, CVE-2024-21887, CVE-2024-21888, CVE-2024-21893, CVE-2024-22024 Vulnerabilities","Public admin and defence, social security",N/A,US,N/A
17735,29/02/2024,Ransomware,Multiple Industries,Cyber Crime,US,N/A
17736,29/02/2024,Unknown,Information and communication,Cyber Crime,TW,N/A
17737,29/02/2024,Scam,Accommodation and food service,Cyber Crime,>1,N/A
17738,29/02/2024,Unknown,"Water supply, waste mgmt, remediation",Cyber Crime,US,N/A
17739,29/02/2024,Vulnerability,Fintech,Cyber Crime,N/A,N/A
17740,01/03/2024,Targeted Attack,Individual,Cyber Espionage,AO AM BW EG ID KZ MN OM PH SA TT,N/A
17741,01/03/2024,">1 (Account Takeover, Malware)",Multiple Industries,Cyber Crime,>1,N/A
17742,01/03/2024,Malware,Fintech,Cyber Crime,>1,N/A
17743,01/03/2024,Ransomware,"Water supply, waste mgmt, remediation",Cyber Crime,US,N/A
17744,03/03/2024,Account Takeover,"Arts entertainment, recreation",Cyber Crime,N/A,N/A
17745,04/03/2024,Ransomware,Human health and social work,Cyber Crime,>1,N/A
17746,04/03/2024,Unknown,Fintech,Cyber Crime,US,N/A
17747,04/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17748,04/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17749,04/03/2024,CVE-2024-1708 and CVE-2024-1709 Vulnerabilities,Multiple Industries,Cyber Espionage,>1,N/A
17750,04/03/2024,Targeted Attack,Manufacturing,Cyber Espionage,KR,N/A
17751,04/03/2024,Unknown,"Public admin and defence, social security",Cyber Warfare,RU,N/A
17752,04/03/2024,Malware,Finance and insurance,Cyber Crime,BR,N/A
17753,04/03/2024,Ransomware,Finance and insurance,Cyber Crime,US,N/A
17754,04/03/2024,Unknown,Education,Cyber Crime,US,N/A
17755,04/03/2024,Unknown,"Public admin and defence, social security",Cyber Warfare,DE,N/A
17756,05/03/2024,Ransomware,Multiple Industries,Cyber Crime,EG IL IN LB TH TR VN ZA >1,N/A
17757,05/03/2024,Unknown,"Public admin and defence, social security",Cyber Crime,CA,N/A
17758,05/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17759,05/03/2024,Malware,Multiple Industries,Cyber Crime,CN HK JP SG >1,N/A
17760,05/03/2024,CVE-2024-23225 and CVE-2024-23296 Vulnerabilities,Unknown,N/A,N/A,N/A
17761,05/03/2024,Unknown,Unknown,N/A,N/A,N/A
17762,05/03/2024,Brute-force,Multiple Industries,Cyber Crime,>1,N/A
17763,05/03/2024,CVE-2024-27198 and CVE-2024-27199 Vulnerabilities,Multiple Industries,Cyber Crime,>1,N/A
17764,05/03/2024,Malware,Multiple Industries,Cyber Warfare,>1,N/A
17765,05/03/2024,Ransomware,Unknown,Cyber Crime,N/A,N/A
17766,05/03/2024,Flash Loan,Fintech,Cyber Crime,AR,N/A
17767,06/03/2024,Business Email Compromise,Multiple Industries,Cyber Crime,>1,N/A
17768,06/03/2024,CVE-2021-36380 Vulnerability,Unknown,N/A,N/A,N/A
17769,06/03/2024,Misconfiguration,Multiple Industries,Cyber Crime,>1,N/A
17770,07/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17771,07/03/2024,CVE-2023-6000 Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
17772,07/03/2024,Account Takeover,Education,Cyber Crime,US,N/A
17773,07/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17774,07/03/2024,Unknown,Fintech,Cyber Crime,US,N/A
17775,07/03/2024,Ransomware,Education,Cyber Crime,GB,N/A
17776,07/03/2024,Account Takeover,Education,Hacktivism,IL,N/A
17777,07/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17778,07/03/2024,Targeted Attack,Individual,Cyber Espionage,NP,N/A
17779,07/03/2024,Scam,Fintech,Cyber Crime,HK,N/A
17780,08/03/2024,">1 (Malware, Account Takeover)",Unknown,Cyber Crime,N/A,N/A
17781,08/03/2024,"Multiple vulnerabilities (CVE-2022-24086, CVE-2023-41265, CVE-2023-41266, CVE-2023-48365, CVE-2023-46805, CVE-2024-21887, CVE-2024-21888, CVE-2024-21893)",Multiple Industries,Cyber Crime,>1,N/A
17782,08/03/2024,Undisclosed Ivanti vulnerabilities,"Public admin and defence, social security",Cyber Espionage,US,N/A
17783,08/03/2024,CVE-2024-27198 or CVE-2023-42793 vulnerabilities,Unknown,Cyber Crime,N/A,N/A
17784,08/03/2024,Credential Stuffing,"Arts entertainment, recreation",Cyber Crime,US,N/A
17785,08/03/2024,Ransomware,Multiple Industries,Cyber Crime,>1,N/A
17786,08/03/2024,Account Takeover,"Professional, scientific and technical",Cyber Espionage,US,N/A
17787,08/03/2024,Account Takeover,Multiple Industries,Cyber Espionage,>1,N/A
17788,08/03/2024,Targeted Attack,"Public admin and defence, social security",Cyber Espionage,LT,N/A
17789,09/03/2024,Vulnerability in an Acuity Tekton CI/CD server,"Professional, scientific and technical",Cyber Crime,US,N/A
17790,11/03/2024,Crypto drainer,Fintech,Cyber Crime,>1,N/A
17791,11/03/2024,Unknown,Accommodation and food service,Cyber Crime,BE,N/A
17792,11/03/2024,DDoS,"Public admin and defence, social security",N/A,FR,N/A
17793,11/03/2024,CVE-2021-3129 Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
17794,11/03/2024,DDoS,Information and communication,Cyber Crime,RU,N/A
17795,11/03/2024,Targeted Attack,"Public admin and defence, social security",Cyber Espionage,AM AR AZ BY GE KZ PL UA US,N/A
17796,11/03/2024,Targeted Attack,Unknown,Cyber Espionage,RU,N/A
17797,11/03/2024,Zoom bombing,"Public admin and defence, social security",Cyber Crime,US,N/A
17798,12/03/2024,Malware,Fintech,Cyber Crime,>1,N/A
17799,12/03/2024,Scam,Individual,Cyber Crime,US,N/A
17800,12/03/2024,Account Takeover,Fintech,Cyber Crime,>1,N/A
17801,12/03/2024,Ransomware,"Public admin and defence, social security",Cyber Crime,ZA,N/A
17802,12/03/2024,Unknown,Manufacturing,Cyber Crime,PH,N/A
17803,12/03/2024,Malvertising,Multiple Industries,Cyber Crime,>1,N/A
17804,12/03/2024,Malware,"Arts entertainment, recreation",Cyber Crime,>1,N/A
17805,12/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17806,13/03/2024,Ransomware,Manufacturing,Cyber Crime,US,N/A
17807,13/03/2024,CVE-2024-21412 Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
17808,13/03/2024,Malware,Finance and insurance,Cyber Crime,>1,N/A
17809,13/03/2024,Unknown,"Public admin and defence, social security",Cyber Crime,FR,N/A
17810,13/03/2024,Account Takeover,Multiple Industries,Cyber Crime,>1,N/A
17811,13/03/2024,DDoS,"Public admin and defence, social security",Hacktivism,US,N/A
17812,13/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17813,13/03/2024,Misconfiguration,"Professional, scientific and technical",Cyber Crime,US,N/A
17814,13/03/2024,Malvertising,Individual,Cyber Crime,CN,N/A
17815,13/03/2024,">1 (Brute-force, Password-spray)",Multiple Industries,Cyber Crime,>1,N/A
17816,14/03/2024,Account Takeover,Individual,Cyber Crime,RU >1,N/A
17817,14/03/2024,GPS Jamming,"Public admin and defence, social security",Cyber Warfare,GB,N/A
17818,14/03/2024,Ransomware,"Public admin and defence, social security",Cyber Crime,US,N/A
17819,15/03/2024,Ransomware,Human health and social work,Cyber Crime,GB,N/A
17820,15/03/2024,Ransomware,"Water supply, waste mgmt, remediation",Cyber Crime,US,N/A
17821,15/03/2024,Ransomware,Education,Cyber Crime,US,N/A
17822,15/03/2024,Account Takeover,Extraterritorial orgs and bodies,Cyber Crime,INT,N/A
17823,15/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17824,15/03/2024,CVE-2024-23334 Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
17825,15/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17826,15/03/2024,Malware,"Professional, scientific and technical",Cyber Crime,JP,N/A
17827,15/03/2024,Unknown,"Public admin and defence, social security",Cyber Crime,US,N/A
17828,15/03/2024,Malware,Finance and insurance,Cyber Crime,IN,N/A
17829,16/03/2024,Unknown,Information and communication,Hacktivism,IL,N/A
17830,17/03/2024,Unknown,Information and communication,Cyber Crime,US,N/A
17831,17/03/2024,DDoS,"Public admin and defence, social security",Cyber Warfare,RU,N/A
17832,18/03/2024,Unknown,Information and communication,Cyber Crime,NZ,N/A
17833,18/03/2024,Targeted Attack,Multiple Industries,Cyber Espionage,>1,N/A
17834,18/03/2024,Unknown,"Arts entertainment, recreation",Cyber Crime,US,N/A
17835,18/03/2024,Malware,Multiple Industries,Cyber Crime,US,N/A
17836,18/03/2024,Malware,Unknown,Cyber Warfare,N/A,N/A
17837,18/03/2024,Unknown,"Public admin and defence, social security",Cyber Crime,US,N/A
17838,18/03/2024,Account Takeover,"Arts entertainment, recreation",Cyber Crime,BE,N/A
17839,18/03/2024,Unknown,"Arts entertainment, recreation",Cyber Crime,HK,N/A
17840,18/03/2024,Ransomware,"Public admin and defence, social security",Cyber Crime,US,N/A
17841,19/03/2024,Scam,Individual,Cyber Crime,US,N/A
17842,19/03/2024,Ransomware,"Professional, scientific and technical",Cyber Crime,US,N/A
17843,19/03/2024,Ransomware,Multiple Industries,Cyber Crime,>1,N/A
17844,19/03/2024,CVE-2024-1798 and CVE-2024-1799 Vulnerabilities,Multiple Industries,Cyber Crime,>1,N/A
17845,19/03/2024,CVE-2024-1798 and CVE-2024-1799 Vulnerabilities,Multiple Industries,Cyber Crime,>1,N/A
17846,19/03/2024,CVE-2024-1798 and CVE-2024-1799 Vulnerabilities,Multiple Industries,Cyber Crime,>1,N/A
17847,19/03/2024,Brute-force,"Arts entertainment, recreation",Cyber Crime,JP,N/A
17848,19/03/2024,Targeted Attack,Multiple Industries,Cyber Espionage,>1,N/A
17849,19/03/2024,Malware,Multiple Industries,Cyber Crime,UA,N/A
17850,19/03/2024,Malware,Multiple Industries,Cyber Crime,RU,N/A
17851,19/03/2024,Unknown,"Professional, scientific and technical",Cyber Crime,CA,N/A
17852,19/03/2024,Unknown,Information and communication,Cyber Warfare,UA,N/A
17853,19/03/2024,Account Takeover,Fintech,Cyber Crime,RU,N/A
17854,19/03/2024,Ransomware,Human health and social work,Cyber Crime,US,N/A
17855,19/03/2024,Conversation Overflow,Multiple Industries,Cyber Crime,>1,N/A
17856,20/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17857,20/03/2024,Unknown,"Electricity, gas steam, air conditioning",Hacktivism,IL,N/A
17858,20/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17859,20/03/2024,Account Takeover,Individual,Cyber Crime,US,N/A
17860,20/03/2024,Account Takeover,Individual,Cyber Crime,US,N/A
17861,20/03/2024,"Multiple vulnerabilities including CVE-2017-9805, CVE-2023-22527, CVE-2021-26084",Multiple Industries,Cyber Crime,>1,N/A
17862,20/03/2024,Ransomware,"Public admin and defence, social security",Cyber Crime,US,N/A
17863,20/03/2024,Business Email Compromise,Individual,Cyber Crime,>1,N/A
17864,20/03/2024,Ransomware,Human health and social work,Cyber Crime,US,N/A
17865,21/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17866,21/03/2024,Malvertising,Individual,Cyber Crime,>1,N/A
17867,21/03/2024,CVE-2024-1709 and CVE-2023-46747 vulnerabilities,"Public admin and defence, social security",Cyber Espionage,CA HK UK US >1,N/A
17868,21/03/2024,Targeted Attack,Multiple Industries,Cyber Espionage,IL,N/A
17869,21/03/2024,CVE-2023-48788 Vulnerability,Unknown,N/A,N/A,N/A
17870,21/03/2024,Targeted Attack,Unknown,Cyber Espionage,N/A,N/A
17871,21/03/2024,Unknown,Information and communication,Cyber Warfare,UA,N/A
17872,21/03/2024,Ransomware,"Public admin and defence, social security",Cyber Crime,US,N/A
17873,21/03/2024,Malware,Multiple Industries,Cyber Crime,KR,N/A
17874,21/03/2024,Targeted Attack,Other service activities,Cyber Espionage,N/A,N/A
17875,22/03/2024,Malware,Multiple Industries,Cyber Crime,EU US,N/A
17876,22/03/2024,Ransomware,Education,Cyber Crime,US,N/A
17877,22/03/2024,Targeted Attack,"Public admin and defence, social security",Cyber Espionage,DE,N/A
17878,22/03/2024,Unknown,Information and communication,Cyber Warfare,UA,N/A
17879,22/03/2024,Unknown,Information and communication,Cyber Warfare,UA,N/A
17880,22/03/2024,Scam,Wholesale and retail,Cyber Crime,>1,N/A
17881,23/03/2024,Account Takeover,Fintech,Cyber Crime,>1,N/A
17882,23/03/2024,Unknown,Human health and social work,Cyber Crime,US,N/A
17883,23/03/2024,Vulnerability,Fintech,Cyber Crime,CH,N/A
17884,24/03/2024,Malvertising,Multiple Industries,Cyber Crime,>1,N/A
17885,25/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17886,25/03/2024,SEO Poisoning,Individual,Cyber Crime,>1,N/A
17887,25/03/2024,CVE-2023-44529 Vulnerability,Unknown,N/A,N/A,N/A
17888,25/03/2024,CVE-2023-7256 Vulnerability,Unknown,N/A,N/A,N/A
17889,25/03/2024,Ransomware,"Public admin and defence, social security",Cyber Crime,US,N/A
17890,25/03/2024,Account Takeover,Multiple Industries,Cyber Crime,>1,N/A
17891,25/03/2024,Unknown,Other service activities,Cyber Crime,GB,N/A
17892,25/03/2024,Account Takeover,"Public admin and defence, social security",Cyber Crime,US,N/A
17893,25/03/2024,Unknown,Wholesale and Retail,Cyber Crime,CA,N/A
17894,25/03/2024,Scam,Individual,Cyber Crime,>1,N/A
17895,25/03/2024,Vulnerability,Finance and insurance,Cyber Crime,N/A,N/A
17896,25/03/2024,Scam,Fintech,Cyber Crime,HK,N/A
17897,26/03/2024,Targeted Attack,"Public admin and defence, social security",Cyber Espionage,NZ,N/A
17898,26/03/2024,Ransomware,Multiple Industries,Cyber Crime,AR AU US TH >1,N/A
17899,26/03/2024,Malware,Multiple Industries,Cyber Crime,>1,N/A
17900,26/03/2024,Targeted Attack,Multiple Industries,Cyber Espionage,>1,N/A
17901,26/03/2024,Ransomware,Human health and social work,Cyber Crime,GB,N/A
17902,26/03/2024,CVE-2023-48022 Vulnerability,Multiple Industries,Cyber Crime,>1,N/A
