ID,Date,Attack,Target Class,Attack Class,Alpha 2,Initial Access,Event,WCCI Rank,Country,WCI Score
18126,25/04/2024,Account Takeover,Individual,CC,US,,,4.0,United States,25.01
18127,25/04/2024,Unknown,"Public admin and defence, social security",H,BY,,,12.0,Belarus,3.87
18129,25/04/2024,Account Takeover,Human health and social work,CC,US,,,4.0,United States,25.01
18130,25/04/2024,Unknown,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18131,26/04/2024,Unknown,Finance and insurance,CC,US,,,4.0,United States,25.01
18132,26/04/2024,Account Takeover,Human health and social work,CC,US,,,4.0,United States,25.01
18133,26/04/2024,Unknown,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18134,26/04/2024,Unknown,"Public admin and defence, social security",CC,US,,,4.0,United States,25.01
18137,28/04/2024,Ransomware,Human health and social work,CC,CA,,,25.0,Canada,1.34
18143,29/04/2024,DDoS,Other service activities,CW,RU,,,1.0,Russia,58.39
18144,29/04/2024,Unknown,Transportation and storage,CC,US,,,4.0,United States,25.01
18148,30/04/2024,Unknown,Accommodation and food service,CC,US,,P,4.0,United States,25.01
18152,01/05/2024,CVE-2023-7028 Vulnerability,Unknown,,US,,,4.0,United States,25.01
18158,01/05/2024,Unknown,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18160,02/05/2024,DDoS,Multiple Industries,H,SE,,,71.0,Sweden,0.21
18165,02/05/2024,Targeted Attack,Unknown,CE,UA,,,2.0,Ukraine,36.44
18168,03/05/2024,Malware,Multiple Industries,CC,UA,,,2.0,Ukraine,36.44
18170,03/05/2024,CVE-2023-23397  Vulnerability,"Public admin and defence, social security",CE,DE,,,18.0,Germany,2.17
18171,03/05/2024,CVE-2023-23397  Vulnerability,"Electricity, gas steam, air conditioning",CE,CZ,,,40.0,Czech Republic,0.59
18175,03/05/2024,Defacement,Information and communication,CC,US,,,4.0,United States,25.01
18180,06/05/2024,Account Takeover,Wholesale and retail,CC,US,,H,4.0,United States,25.01
18183,06/05/2024,Ransomware,"Public admin and defence, social security",CC,US,,H,4.0,United States,25.01
18184,06/05/2024,Ransomware,Real estate,CC,US,,H,4.0,United States,25.01
18187,07/05/2024,Unknown,"Public admin and defence, social security",CC,GB,,,8.0,United Kingdom,9.01
18188,07/05/2024,Unknown,Human health and social work,CC,US,,,4.0,United States,25.01
18191,07/05/2024,Unknown,Unknown,CC,DO,,,87.0,Dominican Republic,0.13
18192,07/05/2024,Unknown,"Professional, scientific and technical",CC,FR,,,29.0,France,1.17
18193,07/05/2024,DDoS,"Public admin and defence, social security",H,IT,,,35.0,Italy,0.8
18195,08/05/2024,Malware,"Public admin and defence, social security",CE,PL,,M,17.0,Poland,2.22
18197,08/05/2024,Ransomware,Education,CC,US,,M,4.0,United States,25.01
18199,08/05/2024,Misconfiguration,"Professional, scientific and technical",CC,US,,M,4.0,United States,25.01
18200,08/05/2024,Unknown,"Public admin and defence, social security",CC,US,,M,4.0,United States,25.01
18201,08/05/2024,API Misconfiguration,Manufacturing,CC,US,,M,4.0,United States,25.01
18202,08/05/2024,Unknown,"Public admin and defence, social security",CC,CA,,M,25.0,Canada,1.34
18205,08/05/2024,Coordinated Inauthentic Behavior,Individual,CW,IL,,M,16.0,Israel,2.51
18206,08/05/2024,Ransomware,Human health and social work,CC,IN,,M,10.0,India,6.13
18207,09/05/2024,Ransomware,Human health and social work,CC,US,,,4.0,United States,25.01
18212,09/05/2024,"CVE-2024-0799, CVE-2024-0800 andCVE-2024-0801 Vulnerabilities",Unknown,,GB,,,8.0,United Kingdom,9.01
18213,09/05/2024,Targeted Attack,Fintech,CC,KR,,,36.0,South Korea,0.79
18216,10/05/2024,Unknown,Information and communication,H,UA,,,2.0,Ukraine,36.44
18218,10/05/2024,Unknown,Human health and social work,CC,US,,,4.0,United States,25.01
18219,11/05/2024,Unknown,Information and communication,CC,CA,,,25.0,Canada,1.34
18221,11/05/2024,Ransomware,Finance and insurance,CC,AU,,,34.0,Australia,0.95
18223,13/05/2024,Defacement,Information and communication,H,GB,,,8.0,United Kingdom,9.01
18232,13/05/2024,Robocalls,Individual,CC,US,,,4.0,United States,25.01
18233,13/05/2024,Ransomware,Other service activities,CC,GB,,,8.0,United Kingdom,9.01
18234,13/05/2024,Unknown,Information and communication,H,LT,,,53.0,Lithuania,0.38
18238,14/05/2024,Targeted Attack,Education,CE,IN,,,10.0,India,6.13
18245,14/05/2024,Unknown,Finance and insurance,CC,ES,,,66.0,Spain,0.27
18246,14/05/2024,Ransomware,Human health and social work,CC,US,,,4.0,United States,25.01
18252,15/05/2024,Ransomware,Manufacturing,CC,US,,,4.0,United States,25.01
18253,15/05/2024,Unknown,"Electricity, gas steam, air conditioning",CC,AU,,,34.0,Australia,0.95
18256,16/05/2024,Ransomware,"Professional, scientific and technical",CC,AU,,,34.0,Australia,0.95
18258,16/05/2024,Malware,"Professional, scientific and technical",CE,US,,,4.0,United States,25.01
18259,16/05/2024,Targeted Attack,Multiple Industries,CE,KR,,,36.0,South Korea,0.79
18263,16/05/2024,Malware,Multiple Industries,CC,IT,,,35.0,Italy,0.8
18265,16/05/2024,CVE-2024-4761 Vulnerability,Unknown,,US,,,4.0,United States,25.01
18266,16/05/2024,CVE-2014-100005 Vulnerability,Unknown,,US,,,4.0,United States,25.01
18267,16/05/2024,CVE-2021-40655 Vulnerability,Unknown,,US,,,4.0,United States,25.01
18269,16/05/2024,Targeted Attack,Multiple Industries,CE,KR,,,36.0,South Korea,0.79
18271,16/05/2024,Malware,Multiple Industries,CC,KR,,,36.0,South Korea,0.79
18272,16/05/2024,Unknown,Information and communication,CC,US,,,4.0,United States,25.01
18274,16/05/2024,SS7 and Diameter vulnerabilities,Individual,CE,US,,,4.0,United States,25.01
18276,16/05/2024,Ransomware,"Public admin and defence, social security",CC,US,,,4.0,United States,25.01
18277,17/05/2024,Ransomware,Manufacturing,CC,US,,,4.0,United States,25.01
18278,17/05/2024,Unknown,Human health and social work,CC,US,,,4.0,United States,25.01
18279,17/05/2024,Ransomware,Administration and support service,CC,GB,,,8.0,United Kingdom,9.01
18280,20/05/2024,Malware,Multiple Industries,H,IL,,,16.0,Israel,2.51
18282,20/05/2024,CVE-2023-43208 Vulnerability,Human health and social work,,US,,,4.0,United States,25.01
18283,20/05/2024,Malware,Individual,CC,KR,,,36.0,South Korea,0.79
18284,20/05/2024,Ransomware,Education,CC,IT,,,35.0,Italy,0.8
18285,20/05/2024,Unknown,Fintech,CC,US,,,4.0,United States,25.01
18286,20/05/2024,Ransomware,"Electricity, gas steam, air conditioning",CC,US,,,4.0,United States,25.01
18287,20/05/2024,Targeted Attack,Multiple Industries,CE,PH,,,27.0,Philippines,1.24
18288,20/05/2024,Unknown,Education,CC,US,,,4.0,United States,25.01
18291,21/05/2024,>1,Multiple Industries,H,IN,,,10.0,India,6.13
18292,21/05/2024,Ransomware,Multiple Industries,H,PH,,,27.0,Philippines,1.24
18293,21/05/2024,Targeted Attack,Multiple Industries,CE,IT,,,35.0,Italy,0.8
18295,21/05/2024,Account Takeover,Education,CC,AU,,,34.0,Australia,0.95
18297,21/05/2024,Unknown,Information and communication,CC,US,,,4.0,United States,25.01
18298,22/05/2024,Malware,Accommodation and food service,CC,US,,,4.0,United States,25.01
18300,22/05/2024,Targeted Attack,"Public admin and defence, social security",CE,IN,,,10.0,India,6.13
18303,22/05/2024,Malware,Multiple Industries,CC,UA,,,2.0,Ukraine,36.44
18306,22/05/2024,Ransomware,Human health and social work,CC,CA,,,25.0,Canada,1.34
18308,23/05/2024,CVE-2024-4978 Vulnerability,"Public admin and defence, social security",CC,US,,,4.0,United States,25.01
18310,23/05/2024,CVE-2020-17519 Vulnerability,Unknown,,US,,,4.0,United States,25.01
18311,23/05/2024,Malware,Wholesale and retail,CC,US,,,4.0,United States,25.01
18319,23/05/2024,Ransomware,Accommodation and food service,CC,ES,,,66.0,Spain,0.27
18322,23/05/2024,Targeted Attack,Multiple Industries,CE,RU,,,1.0,Russia,58.39
18323,23/05/2024,Ransomware,Information and communication,CC,NL,,,19.0,Netherlands,1.92
18324,23/05/2024,Ransomware,Education,CC,US,,,4.0,United States,25.01
18325,23/05/2024,Ransomware,Human health and social work,CC,US,,,4.0,United States,25.01
18326,23/05/2024,Unknown,Human health and social work,CC,US,,,4.0,United States,25.01
18327,23/05/2024,Unknown,"Public admin and defence, social security",CC,ZA,,,14.0,South Africa,2.58
18328,24/05/2024,Unknown,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18329,24/05/2024,Defacement,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18330,24/05/2024,Unknown,"Public admin and defence, social security",CC,US,,,4.0,United States,25.01
18331,24/05/2024,Ransomware,Human health and social work,CC,US,,,4.0,United States,25.01
18336,27/05/2024,Ransomware,Education,CC,US,,H,4.0,United States,25.01
18337,27/05/2024,Ransomware,Transportation and storage,CC,RU,,H,1.0,Russia,58.39
18340,28/05/2024,Malware,Finance and insurance,CC,BR,,,9.0,Brazil,8.93
18342,28/05/2024,DDoS,Information and communication,CC,US,,,4.0,United States,25.01
18345,28/05/2024,Unknown,"Arts entertainment, recreation",CC,US,,,4.0,United States,25.01
18346,28/05/2024,Unknown,Information and communication,CC,ES,,,66.0,Spain,0.27
18347,28/05/2024,Unknown,Education,CC,US,,,4.0,United States,25.01
18349,29/05/2024,Malware,Multiple Industries,CC,US,,,4.0,United States,25.01
18356,29/05/2024,Unknown,Information and communication,CC,GB,,,8.0,United Kingdom,9.01
18357,29/05/2024,Unknown,"Electricity, gas steam, air conditioning",CC,ES,,,66.0,Spain,0.27
18359,30/05/2024,CVE-2024-1086 Vulnerability,Unknown,,US,,,4.0,United States,25.01
18361,30/05/2024,Targeted Attack,Individual,CE,UA,,,2.0,Ukraine,36.44
18362,30/05/2024,Malware,Multiple Industries,CC,KR,,,36.0,South Korea,0.79
18374,30/05/2024,Unknown,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18376,30/05/2024,Account Takeover,Human health and social work,CC,US,,,4.0,United States,25.01
18377,31/05/2024,Account Takeover,"Arts entertainment, recreation",CC,US,,P,4.0,United States,25.01
18378,31/05/2024,Unknown,Fintech,CC,JP,,P,93.0,Japan,0.11
18382,31/05/2024,Unknown,"Professional, scientific and technical",CC,US,,P,4.0,United States,25.01
18383,31/05/2024,Coordinated Inauthentic Behavior,Individual,CW,US,,P,4.0,United States,25.01
18385,31/05/2024,Coordinated Inauthentic Behavior,Individual,CW,MX,,P,33.0,Mexico,0.98
18387,31/05/2024,Coordinated Inauthentic Behavior,Individual,CW,PK,,P,44.0,Pakistan,0.51
18388,31/05/2024,Coordinated Inauthentic Behavior,Individual,CW,UA,,P,2.0,Ukraine,36.44
18389,31/05/2024,Coordinated Inauthentic Behavior,Individual,CW,US,,P,4.0,United States,25.01
18390,31/05/2024,Malware,Education,CC,GB,,P,8.0,United Kingdom,9.01
18391,31/05/2024,Unknown,"Professional, scientific and technical",CC,US,,P,4.0,United States,25.01
18392,31/05/2024,Unknown,"Electricity, gas steam, air conditioning",CC,GB,,P,8.0,United Kingdom,9.01
18393,01/06/2024,CVE-2024-24919 Vulnerability,"Public admin and defence, social security",CE,DE,,,18.0,Germany,2.17
18394,02/06/2024,Ransomware,Human health and social work,CC,US,,,4.0,United States,25.01
18396,03/06/2024,Targeted Attack,Multiple Industries,CE,UA,,,2.0,Ukraine,36.44
18398,03/06/2024,Malware,Individual,CC,KR,,,36.0,South Korea,0.79
18402,03/06/2024,Account Takeover,"Professional, scientific and technical",CC,IN,,,10.0,India,6.13
18403,03/06/2024,Unknown,Wholesale and retail,CC,RU,,,1.0,Russia,58.39
18406,04/06/2024,Scam,Individual,CC,US,,,4.0,United States,25.01
18408,04/06/2024,Targeted Attack,"Public admin and defence, social security",CE,UA,,,2.0,Ukraine,36.44
18409,04/06/2024,Scam,Individual,CC,US,,,4.0,United States,25.01
18410,04/06/2024,Ransomware,Multiple Industries,CC,US,,,4.0,United States,25.01
18411,04/06/2024,Malware,"Public admin and defence, social security",CE,UA,,,2.0,Ukraine,36.44
18414,04/06/2024,Ransomware,Human health and social work,CC,GB,,,8.0,United Kingdom,9.01
18415,04/06/2024,Ransomware,Mining and quarrying,CC,AU,,,34.0,Australia,0.95
18416,04/06/2024,SQLi,Transportation and storage,CC,AU,,,34.0,Australia,0.95
18419,05/06/2024,Targeted Attack,"Public admin and defence, social security",CE,UA,,,2.0,Ukraine,36.44
18426,05/06/2024,Unknown,"Arts entertainment, recreation",CC,US,,,4.0,United States,25.01
18427,05/06/2024,Account Takeover,Wholesale and retail,CC,US,,,4.0,United States,25.01
18428,05/06/2024,Targeted Attack,Multiple Industries,CE,RU,,,1.0,Russia,58.39
18429,05/06/2024,Ransomware,Administration and support service,CC,VN,,,22.0,Vietnam,1.59
18432,05/06/2024,DDoS,Manufacturing,H,ES,,,66.0,Spain,0.27
18434,05/06/2024,Account Takeover,"Public admin and defence, social security",CC,US,,,4.0,United States,25.01
18440,06/06/2024,Scam,Individual,CC,RU,,M,1.0,Russia,58.39
18442,06/06/2024,DDoS,"Public admin and defence, social security",H,NL,,M,19.0,Netherlands,1.92
18443,06/06/2024,Unknown,Education,CC,US,,M,4.0,United States,25.01
18448,07/06/2024,Account Takeover,Individual,CC,GB,,,8.0,United Kingdom,9.01
18450,08/06/2024,Account Takeover,Information and communication,CC,US,,,4.0,United States,25.01
18452,09/06/2024,Account Takeover,Fintech,CC,CN,,,3.0,China,27.86
18457,10/06/2024,Account Takeover,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18458,10/06/2024,Account Takeover,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18460,10/06/2024,Coordinated Inauthentic Behavior,Individual,CW,AZ,,,87.0,Azerbaijan,0.13
18463,10/06/2024,Unknown,Information and communication,CC,JP,,,93.0,Japan,0.11
18464,10/06/2024,Account Takeover,Finance and insurance,CC,US,,,4.0,United States,25.01
18465,10/06/2024,Ransomware,Manufacturing,CC,US,,,4.0,United States,25.01
18470,11/06/2024,Account Takeover,Finance and insurance,CC,PK,,,44.0,Pakistan,0.51
18471,11/06/2024,Ransomware,"Public admin and defence, social security",CC,US,,,4.0,United States,25.01
18472,11/06/2024,Account Takeover,Manufacturing,CC,US,,,4.0,United States,25.01
18473,11/06/2024,>1,Multiple Industries,CW,CH,,,41.0,Switzerland,0.55
18476,12/06/2024,Scam,Individual,CC,US,,,4.0,United States,25.01
18478,12/06/2024,Targeted Attack,Unknown,CE,BR,,,9.0,Brazil,8.93
18479,12/06/2024,Targeted Attack,"Public admin and defence, social security",CE,BR,,,9.0,Brazil,8.93
18480,12/06/2024,CVE-2023-2868 Vulnerability,Administration and support service,CE,BR,,,9.0,Brazil,8.93
18481,12/06/2024,Malware,Fintech,CC,BR,,,9.0,Brazil,8.93
18483,12/06/2024,Account Takeover,Manufacturing,CE,BR,,,9.0,Brazil,8.93
18484,12/06/2024,Targeted Attack,"Public admin and defence, social security",CE,BR,,,9.0,Brazil,8.93
18485,12/06/2024,Account Takeover,Multiple Industries,CE,BR,,,9.0,Brazil,8.93
18486,12/06/2024,Malware,Multiple Industries,CC,BR,,,9.0,Brazil,8.93
18487,12/06/2024,Malware,Individual,CC,BR,,,9.0,Brazil,8.93
18488,12/06/2024,Malware,Individual,CC,BR,,,9.0,Brazil,8.93
18489,12/06/2024,Malware,Individual,CC,BR,,,9.0,Brazil,8.93
18490,12/06/2024,Account Takeover,Finance and insurance,CC,BR,,,9.0,Brazil,8.93
18492,12/06/2024,Ransomware,Education,CC,CA,,,25.0,Canada,1.34
18493,12/06/2024,Ransomware,"Public admin and defence, social security",CC,US,,,4.0,United States,25.01
18494,12/06/2024,Ransomware,"Public admin and defence, social security",CC,US,,,4.0,United States,25.01
18495,12/06/2024,SIM Swap,Fintech,CC,SC,,,62.0,Seychelles,0.33
18498,13/06/2024,Targeted Attack,Multiple Industries,CE,IN,,,10.0,India,6.13
18500,13/06/2024,CVE-2024-26169 Vulnerability,Unknown,,US,,,4.0,United States,25.01
18501,13/06/2024,CVE-2024-4358 Vulnerability,Unknown,,US,,,4.0,United States,25.01
18502,13/06/2024,Targeted Attack,"Public admin and defence, social security",CE,IN,,,10.0,India,6.13
18504,13/06/2024,Unknown,Finance and insurance,CC,US,,,4.0,United States,25.01
18506,14/06/2024,Malware,"Public admin and defence, social security",CW,UA,,,2.0,Ukraine,36.44
18507,14/06/2024,Unknown,Finance and insurance,CC,US,,,4.0,United States,25.01
18508,14/06/2024,Ransomware,Manufacturing,CC,US,,,4.0,United States,25.01
18509,14/06/2024,Unknown,Education,CC,US,,,4.0,United States,25.01
18511,14/06/2024,Account Takeover,Human health and social work,CC,US,,,4.0,United States,25.01
18512,14/06/2024,Credential Stuffing,Transportation and storage,CC,US,,,4.0,United States,25.01
18513,14/06/2024,Unknown,Education,CC,US,,,4.0,United States,25.01
18514,14/06/2024,Unknown,Human health and social work,CC,US,,,4.0,United States,25.01
18517,16/06/2024,DDoS,Information and communication,H,PL,,,17.0,Poland,2.22
18518,16/06/2024,Unknown,Human health and social work,CC,PH,,,27.0,Philippines,1.24
18525,18/06/2024,Account Takeover,Multiple Industries,CC,CN,,,3.0,China,27.86
18526,18/06/2024,Account Takeover,Individual,CC,US,,,4.0,United States,25.01
18531,18/06/2024,Unknown,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18532,18/06/2024,Ransomware,"Public admin and defence, social security",CC,US,,,4.0,United States,25.01
18533,18/06/2024,Ransomware,"Professional, scientific and technical",CC,ES,,,66.0,Spain,0.27
18534,19/06/2024,Targeted Attack,Individual,CE,CN,,,3.0,China,27.86
18536,19/06/2024,Malware,Multiple Industries,CC,CN,,,3.0,China,27.86
18538,19/06/2024,Targeted Attack,Multiple Industries,CC,RU,,,1.0,Russia,58.39
18541,19/06/2024,Vulnerability,Fintech,CC,US,,,4.0,United States,25.01
18542,19/06/2024,Ransomware,"Professional, scientific and technical",CC,US,,,4.0,United States,25.01
18543,19/06/2024,Account Takeover,Wholesale and retail,CC,US,,,4.0,United States,25.01
18544,19/06/2024,Ransomware,Manufacturing,CC,US,,,4.0,United States,25.01
18546,19/06/2024,Unknown,Wholesale and retail,CC,US,,,4.0,United States,25.01
18547,19/06/2024,Unknown,Manufacturing,CC,US,,,4.0,United States,25.01
18549,20/06/2024,Targeted Attack,"Public admin and defence, social security",CE,FR,,,29.0,France,1.17
18554,20/06/2024,Account Takeover,Finance and insurance,CC,US,,,4.0,United States,25.01
18557,21/06/2024,Targeted Attack,Individual,CE,PK,,,44.0,Pakistan,0.51
18558,21/06/2024,Targeted Attack,"Public admin and defence, social security",CE,PL,,,17.0,Poland,2.22
